,MESH:D005923,MESH:D009503,MESH:D016115,MESH:D018476,MESH:C567059,MESH:D010198,MESH:D007898,MESH:C574275,MESH:D001249,MESH:C535836,MESH:D020149,MESH:D009325,MESH:D001943,MESH:D006943,MESH:D013612,MESH:D014517,MESH:D001281,MESH:C537758,MESH:D010391,MESH:D002538,MESH:D058489,MESH:D012770,MESH:D009205,MESH:D018500,MESH:D009374,MESH:C567064,MESH:D007805,MESH:D006332,MESH:D007035,MESH:D009389,MESH:C535531,MESH:D009767,MESH:D000037,MESH:D001002,MESH:D007634,MESH:C535575,MESH:D010212,MESH:D018281,MESH:C566381,MESH:D000544,MESH:D016535,MESH:D005334,MESH:D004830,MESH:D009765,OMIM:613721,MESH:D046628,MESH:D012128,MESH:D005922,MESH:D001927,MESH:D054559,MESH:D001157,MESH:D012220,MESH:C535504,MESH:D066126,MESH:D001254,MESH:D016108,MESH:D006527,MESH:D052496,MESH:D019964,MESH:C566899,MESH:D008268,MESH:D020258,MESH:D000647,MESH:D010300,MESH:D012829,MESH:D006528,MESH:D012131,MESH:D013927,MESH:D008106,MESH:D058447,MESH:D001171,MESH:D001724,MESH:D018754,MESH:D006330,MESH:D020261,MESH:D004443,MESH:D016301,OMIM:168600,OMIM:256600,MESH:D009393,MESH:D006519,MESH:D007674,OMIM:606771,MESH:D003248,MESH:D055963,MESH:D009362,MESH:D002779,MESH:D010922,MESH:D006501,MESH:D001847,MESH:D006967,MESH:D016410,MESH:D009101,MESH:D055501,MESH:D014424,MESH:D056486,MESH:D018879,MESH:D020642,MESH:D060050,MESH:D019969
MESH:D009205,0.031493053,0.13608801,1.643514,1.1145291,1.2041992,0.8410125,0.23362137,2.0388913,0.8307797,1.3237797,0.19206958,0.67945415,1.4194185,0.010054266,2.3992434,0.7320765,0.2250657,1.9175833,0.82384443,0.46729696,1.0946752,0.5780245,0.0,1.4012945,0.3792337,1.8527265,1.0561787,0.6845032,0.27247402,0.54115,0.91101134,0.78486043,1.0215646,0.45738372,0.67006445,0.26353875,0.041497856,0.17764053,1.3549497,0.92796874,0.15927,0.69317394,0.017173098,1.1521257,2.3005254,2.2885365,0.12406248,0.23815109,0.18864068,1.5075438,1.027244,0.47234768,1.9779011,1.2708893,0.16123219,1.3861514,0.20974065,0.8001928,1.139257,1.8896977,0.45679876,0.49167004,0.24012253,0.8353316,0.10956794,1.1382284,0.41248268,0.5089588,1.3090236,1.3407433,0.2563547,0.90935403,0.024921615,0.039747357,0.2627542,0.8808025,1.4060701,1.0146686,2.1638598,0.3812191,0.16339931,1.2341901,1.5878074,0.66718805,0.6075186,0.8329546,0.7615538,0.17638782,0.21339248,0.87536,0.45925906,0.11721565,0.30522472,2.3549447,0.09402165,1.5161964,0.95319843,0.6130984,0.14437377,0.62554586
MESH:D018500,1.3699795,1.5372291,0.24226767,0.2867854,0.1971753,0.5603011,1.6348426,0.63760763,2.2319958,0.07760004,1.5933099,2.0807047,2.820611,1.4091556,0.9983784,0.6692487,1.1763014,0.51630443,0.57746696,0.93401164,0.30664352,0.8232973,1.4012945,0.0,1.7804363,0.45143804,0.34517723,2.085749,1.6736251,0.86018836,0.49032894,0.6164549,0.3797587,0.94401324,0.7312457,1.664756,1.4423175,1.578857,0.046727907,2.3291452,1.2420524,2.0944293,1.4135722,2.5533683,0.89933664,0.8873229,1.5250553,1.1632037,1.5897678,0.10632092,0.37415713,0.92902035,0.57661635,0.13063933,1.2402699,0.015782766,1.6109889,0.6011465,0.26212093,0.48841506,0.9445223,1.8928584,1.641317,2.2365599,1.2917405,2.539442,0.9888732,1.9101977,2.7102268,0.06101223,1.6575336,0.49194708,1.376593,1.4408265,1.6639785,0.52054733,0.0063029667,0.38666394,0.76258427,1.0201815,1.2379032,2.6354165,0.18654719,0.73415023,0.79380685,2.234157,2.1628187,1.2249122,1.6145664,0.52599394,1.8604628,1.2842181,1.7064455,0.9537502,1.307584,2.9174314,0.44813052,0.7882276,1.2569404,2.0266986
MESH:D009374,0.41051444,0.24344696,2.0226352,1.4936769,1.5833665,1.2201629,0.14572954,2.4180284,0.45159432,1.7029189,0.18719882,0.30035433,1.0402277,0.37134045,2.7783911,1.1112386,0.60421634,2.2967215,1.2030003,0.8464861,1.4738353,0.9571913,0.3792337,1.7804363,0.0,2.2318678,1.4353523,0.30538636,0.10690462,0.9203108,1.2901745,1.1640189,1.4007281,0.8364818,1.0492313,0.11573778,0.3381479,0.20164612,1.7341136,0.5487611,0.5384169,0.31404588,0.367006,0.772983,2.6796508,2.667633,0.25543112,0.61728936,0.19072941,1.8866994,1.406416,0.85146326,2.3570452,1.649992,0.5402563,1.7653134,0.16955899,1.1793731,1.5183799,2.2688332,0.83597684,0.11257605,0.13953365,0.45624498,0.4887483,0.7590529,0.79157907,0.12984632,0.9298377,1.719874,0.12302209,1.2885084,0.40388706,0.33968222,0.1165027,1.2599163,1.7852238,1.3938309,2.5429862,0.7602955,0.54258245,0.85501176,1.9669447,1.0463303,0.9866897,0.45374575,0.38241503,0.5555786,0.16604622,1.2545341,0.08015048,0.4962568,0.074128054,2.7340236,0.47291616,1.1370701,1.3323361,0.9922467,0.5235433,0.24645492
MESH:C567064,1.8214136,1.9886616,0.20929341,0.7382073,0.6485614,1.0117335,2.0862765,0.18617968,2.6834242,0.528957,2.0447426,2.5321388,3.2720377,1.8605907,0.5474476,1.1206783,1.6277329,0.06489738,1.0289005,1.3854427,0.75806606,1.2747291,1.8527265,0.45143804,2.2318678,0.0,0.79658353,2.5371811,2.1250553,1.3116193,0.9417494,1.0678903,0.8311802,1.3954362,1.1826801,2.1161895,1.8937525,2.030291,0.49782413,2.7805724,1.6934876,2.5458622,1.8650008,3.0047984,0.448089,0.43603507,1.9764895,1.6146357,2.0412006,0.3452114,0.82554656,1.3804514,0.12518123,0.5819226,1.6917038,0.46660313,2.0624228,1.0525706,0.7135055,0.037129965,1.3959554,2.3442903,2.0927515,2.6879897,1.7431738,2.9908705,1.4403075,2.3616319,3.161655,0.5120583,2.108967,0.94338053,1.8280267,1.8922619,2.1154122,0.97196746,0.44667515,0.8380798,0.31117707,1.4716129,1.6893362,3.0868485,0.26495215,1.1855829,1.2452388,2.685584,2.614251,1.676345,2.0660005,0.97741103,2.311895,1.7356516,2.157879,0.50252116,1.7590129,3.36886,0.8995532,1.2396533,1.7083732,2.478129
MESH:D007805,1.0248696,1.1921198,0.5874265,0.058669157,0.14805529,0.21523148,1.2897474,0.9827532,1.8869188,0.26773292,1.2482122,1.7356094,2.4755468,1.064056,1.3432975,0.32414177,0.8311885,0.8614503,0.23241194,0.5888921,0.038668077,0.4781729,1.0561787,0.34517723,1.4353523,0.79658353,0.0,1.7406578,1.3285468,0.5150715,0.14521411,0.27137128,0.034740034,0.59893864,0.38614592,1.3196597,1.0972215,1.2337586,0.2987901,1.98408,0.89694947,1.7493337,1.0684984,2.2082803,1.2444392,1.2324822,1.179969,0.81809086,1.2446754,0.45139736,0.029396195,0.583961,0.9217518,0.21502483,0.89518124,0.3299941,1.2658869,0.25601462,0.08371985,0.8335709,0.59939283,1.5477756,1.2962018,1.8914691,0.9466324,2.194369,0.6437915,1.5651071,2.3651586,0.28474692,1.3124435,0.14687607,1.0314903,1.0957197,1.3188851,0.17565191,0.34993437,0.04166014,1.1077418,0.6751044,0.8927953,2.2903273,0.53169346,0.3890995,0.4486849,1.8890855,1.8177223,0.8798004,1.2694726,0.18084115,1.515383,0.9391124,1.3613516,1.2989058,0.9624862,2.5723379,0.10323312,0.4431332,0.91183287,1.6816257
MESH:D006332,0.715795,0.548592,2.3279471,1.7989845,1.8886666,1.5254664,0.45091155,2.7233398,0.14637084,2.0082328,0.4924523,0.005971511,0.73493403,0.67661244,3.08364,1.4165424,0.90948516,2.6020374,1.5082952,1.1517725,1.7791467,1.2624921,0.6845032,2.085749,0.30538636,2.5371811,1.7406578,0.0,0.41214535,1.2256052,1.595478,1.4693174,1.706035,1.1417843,1.354524,0.42102432,0.643454,0.5069037,2.0394158,0.24356575,0.8437155,0.008841811,0.6722407,0.46762785,2.9849496,2.9729345,0.5607281,0.9225849,0.49602282,2.1920052,1.7117075,1.1567487,2.6623585,1.9553078,0.84551054,2.0706182,0.4747743,1.4846642,1.8236948,2.5741456,1.1412759,0.19295213,0.44450665,0.15087779,0.79403085,0.45375073,1.0969032,0.17559052,0.62455475,2.0251698,0.42822757,1.5938189,0.7091698,0.6449534,0.42179385,1.5652332,2.0905313,1.6991363,2.8482985,1.0656021,0.8478678,0.5497329,2.272253,1.351616,1.291987,0.14862497,0.077185676,0.8608636,0.47119465,1.5598388,0.22532493,0.80156976,0.37931672,3.0393302,0.77822673,0.8317397,1.6376448,1.2975616,0.8288306,0.059482817
MESH:D007035,0.30371562,0.13671215,1.9158181,1.3868644,1.4765519,1.113347,0.039100055,2.3112135,0.5583733,1.5961071,0.080472395,0.40711617,1.1470078,0.26453853,2.6715431,1.0044267,0.49739188,2.189911,1.0961843,0.7396757,1.3670279,0.85038364,0.27247402,1.6736251,0.10690462,2.1250553,1.3285468,0.41214535,0.0,0.8134952,1.1833624,1.0572106,1.2939168,0.7296613,0.94241804,0.009752622,0.23135892,0.09489333,1.6272979,0.6555448,0.43162698,0.42082322,0.2601561,0.8797546,2.5728457,2.5608158,0.1486714,0.5104791,0.083999716,1.7798848,1.2995958,0.74463344,2.250233,1.5431778,0.43342572,1.6585003,0.0628876,1.0725601,1.4115694,2.1620224,0.7291778,0.21926019,0.033558983,0.5629704,0.3819531,0.86582994,0.68477875,0.23662181,1.0366248,1.6130484,0.016477823,1.1816998,0.2970881,0.2329021,0.010709714,1.1531019,1.6784079,1.2870189,2.4361737,0.65347534,0.43578425,0.96181077,1.8601313,0.9395124,0.8798802,0.5605453,0.48922685,0.44878155,0.05929611,1.1477286,0.18686429,0.38946974,0.03302613,2.627215,0.3661481,1.2438328,1.2255208,0.8854465,0.4167456,0.35312876
MESH:D009389,0.5098189,0.6770657,1.1024083,0.5734342,0.6630789,0.29989144,0.7746993,1.4977849,1.3718631,0.78268975,0.73317033,1.220555,1.960489,0.54900956,1.8581727,0.19095552,0.31612697,1.3764844,0.2827609,0.07395174,0.55356836,0.03697329,0.54115,0.86018836,0.9203108,1.3116193,0.5150715,1.2256052,0.8134952,0.0,0.36988446,0.2437919,0.48044592,0.08410712,0.12900981,0.8046074,0.58217245,0.7187116,0.8138247,1.4690291,0.3819277,1.2342801,0.5534458,1.6932228,1.759459,1.7474597,0.66492736,0.30303213,0.72962636,0.9664298,0.48611182,0.06912484,1.4367931,0.7297966,0.38013393,0.8450365,0.75084037,0.25908202,0.5981972,1.3486017,0.08440136,1.0327203,0.78114295,1.376412,0.43160316,1.6793109,0.12883256,1.050059,1.8501021,0.79963803,0.7973901,0.36825007,0.5164508,0.5806701,0.803843,0.33972523,0.8649533,0.47355533,1.6227664,0.16008,0.37777233,1.7752692,1.0467081,0.1262506,0.06642534,1.3740368,1.3026782,0.36477682,0.75441694,0.3342427,1.0003331,0.42407197,0.8462999,1.8138719,0.44748363,2.0572703,0.41209817,0.07229385,0.39680758,1.1665695
MESH:C535531,0.8796917,1.0469466,0.73255426,0.20359282,0.29321548,0.07006689,1.1445704,1.1279142,1.7417341,0.4128576,1.1030363,1.5904322,2.3303614,0.9188742,1.4883921,0.17898032,0.68600446,1.0066162,0.08733494,0.44372806,0.18373235,0.33299148,0.91101134,0.49032894,1.2901745,0.9417494,0.14521411,1.595478,1.1833624,0.36988446,0.0,0.12626944,0.11059586,0.4537378,0.24099316,1.1744784,0.95203996,1.0885801,0.44395298,1.8388932,0.7517806,1.6041539,0.9233004,2.0630972,1.3895981,1.3776147,1.0347861,0.6729055,1.0994898,0.5965669,0.116280265,0.43878657,1.0669205,0.35999542,0.75000435,0.47516897,1.1207107,0.11089324,0.22843327,0.9787367,0.45422396,1.4025891,1.1510206,1.7462847,0.8014619,2.049186,0.49860936,1.4199313,2.2199771,0.4298018,1.1672595,0.0038933393,0.8863149,0.9505462,1.1737083,0.031057756,0.49508888,0.10368203,1.252902,0.5299086,0.7476258,2.14514,0.6768436,0.24395931,0.3035176,1.743902,1.6725471,0.7346306,1.1242921,0.03577828,1.3702041,0.7939304,1.2161704,1.4440378,0.81730705,2.4271522,0.042466868,0.29796547,0.7666602,1.536437
MESH:D009767,0.75354457,0.9207975,0.85868776,0.32970592,0.41936943,0.056295317,1.0184076,1.2540569,1.615582,0.53897,0.97687835,1.4642698,2.204201,0.7927182,1.6145804,0.0530798,0.5598752,1.132755,0.03904963,0.31758535,0.30985814,0.20688735,0.78486043,0.6164549,1.1640189,1.0678903,0.27137128,1.4693174,1.0572106,0.2437919,0.12626944,0.0,0.23676215,0.32766357,0.11481512,1.0483285,0.8258878,0.96242213,0.57012004,1.7127359,0.62561494,1.4779961,0.797167,1.9369401,1.515697,1.5037194,0.9086285,0.546783,0.97334415,0.7227069,0.2424862,0.3126353,1.1930664,0.48609114,0.62384343,0.60131454,0.9945521,0.016141104,0.35448775,1.1048601,0.3280933,1.2764348,1.0248744,1.6201297,0.6753046,1.9230269,0.37247285,1.293766,2.0938148,0.55592895,1.0411044,0.12454963,0.7601583,0.82439053,1.047549,0.096247286,0.6212449,0.22987404,1.3790283,0.4037931,0.621468,2.0189903,0.80296826,0.117743455,0.17740999,1.6177487,1.546386,0.60847664,0.9981322,0.09071506,1.2440414,0.6677918,1.0900145,1.5701219,0.6911686,2.3010087,0.1684382,0.17189069,0.640506,1.4102788
MESH:D000037,0.9902501,1.1574968,0.62199783,0.09310208,0.18264543,0.18058585,1.2551256,1.0173495,1.8522892,0.30227867,1.2135919,1.7009871,2.4409149,1.0294371,1.3778588,0.28950575,0.796565,0.8960464,0.19778317,0.55427504,0.07314355,0.4435574,1.0215646,0.3797587,1.4007281,0.8311802,0.034740034,1.706035,1.2939168,0.48044592,0.11059586,0.23676215,0.0,0.5643074,0.35152426,1.285037,1.0625995,1.1991385,0.3333883,1.9494505,0.86233276,1.7147123,1.0338663,2.1736557,1.279057,1.2670658,1.1453474,0.78346825,1.2100531,0.48599017,0.007074718,0.5493169,0.9563521,0.24950787,0.8605516,0.36459443,1.2312677,0.22140045,0.11802981,0.86816806,0.56478107,1.5131497,1.2615845,1.856845,0.9120156,2.159738,0.60916406,1.530485,2.330527,0.3192831,1.2778196,0.1122398,0.9968711,1.0610993,1.2842646,0.14098664,0.38451487,0.007487054,1.1423364,0.6404682,0.85817873,2.2557049,0.5662855,0.35447705,0.41406325,1.8544565,1.783104,0.845185,1.2348483,0.14624296,1.4807556,0.90449417,1.3267293,1.3334922,0.92787296,2.5377092,0.06860767,0.40852052,0.8772167,1.6469972
MESH:D001002,0.42603728,0.5933238,1.1862019,0.6572426,0.7469395,0.38373822,0.69089586,1.5815911,1.2880261,0.8665119,0.6493572,1.1367514,1.8766563,0.46519932,1.9419838,0.27488762,0.2323944,1.4602947,0.36661345,0.013288751,0.6374308,0.12088678,0.45738372,0.94401324,0.8364818,1.3954362,0.59893864,1.1417843,0.7296613,0.08410712,0.4537378,0.32766357,0.5643074,0.0,0.21292722,0.720788,0.49836126,0.63489956,0.89767396,1.3851794,0.2981745,1.1504598,0.4695967,1.6093955,1.8432409,1.8312254,0.5810959,0.21927178,0.6457875,1.050274,0.56997967,0.017482912,1.5206105,0.8135665,0.29643536,0.92888594,0.6670371,0.34301192,0.6819615,1.4324126,0.008458838,0.9488832,0.6973609,1.2925872,0.3478364,1.5954863,0.04529606,0.96625,1.766281,0.883425,0.7135634,0.45209512,0.43265605,0.4969085,0.72002333,0.42347822,0.94878936,0.55738795,1.7065643,0.07635696,0.29401678,1.6914303,1.1305122,0.2100365,0.15045862,1.2901903,1.2188557,0.28102592,0.6706204,0.41814,0.91651595,0.3402613,0.7624789,1.8976433,0.36362213,1.9734608,0.49588647,0.15587668,0.31302568,1.0827336
MESH:D007634,0.638748,0.8059931,0.973475,0.44449282,0.53414655,0.17097765,0.90361357,1.3688468,1.5007889,0.65374684,0.86208546,1.3494749,2.0894105,0.67793036,1.7293001,0.06214197,0.44507158,1.2475443,0.15378943,0.20277931,0.4246332,0.092134684,0.67006445,0.7312457,1.0492313,1.1826801,0.38614592,1.354524,0.94241804,0.12900981,0.24099316,0.11481512,0.35152426,0.21292722,0.0,0.9335371,0.7110994,0.8476307,0.68489915,1.5979505,0.5108253,1.3632029,0.6823828,1.8221457,1.6305019,1.6185125,0.793847,0.4319866,0.858558,0.83749044,0.35721678,0.19784364,1.3078557,0.60087514,0.50904316,0.71609867,0.8797582,0.13017209,0.46926138,1.2196535,0.21330537,1.1616461,0.91007805,1.5053347,0.5605097,1.8082328,0.25771177,1.1789747,1.9790226,0.6707076,0.926314,0.23931716,0.6453647,0.70959324,0.9327601,0.21086405,0.73602307,0.34463987,1.4938207,0.28901812,0.50667316,1.9042032,0.9177625,0.004980415,0.06264526,1.5029597,1.4315954,0.49368164,0.8833363,0.20536503,1.1292495,0.55300695,0.97522324,1.6849221,0.57639647,2.1862078,0.28318936,0.05738533,0.5257138,1.295491
MESH:C535575,0.29480177,0.12778628,1.9069592,1.3779927,1.4676743,1.1044707,0.030209187,2.3023512,0.5672729,1.5872425,0.071532585,0.41598237,1.155909,0.25562897,2.6626978,0.9955439,0.4885017,2.1810465,1.08731,0.7307867,1.3581489,0.8414915,0.26353875,1.664756,0.11573778,2.1161895,1.3196597,0.42102432,0.009752622,0.8046074,1.1744784,1.0483285,1.285037,0.720788,0.9335371,0.0,0.22244403,0.0859413,1.6184218,0.66444576,0.42272508,0.42968935,0.25131184,0.8886415,2.5639794,2.551968,0.13975334,0.5015813,0.075039364,1.7710145,1.2907158,0.735772,2.2413666,1.5343173,0.42455378,1.6496255,0.053895473,1.0636741,1.4027064,2.1531587,0.72027594,0.22814845,0.024479784,0.57186025,0.37304994,0.87472963,0.67589307,0.24547642,1.0455217,1.6041896,0.007850386,1.1728206,0.28818548,0.22397587,0.0025496169,1.1442353,1.669538,1.2781389,2.427315,0.6446001,0.42688584,0.9706784,1.851266,0.9306408,0.87099063,0.569443,0.49808308,0.43987963,0.05045067,1.1388373,0.19576634,0.38055608,0.041741237,2.6183634,0.35723397,1.2527165,1.2166494,0.8765604,0.4078452,0.36204043
MESH:D010212,0.07242843,0.09522638,1.6845236,1.1555549,1.2452359,0.88203126,0.19257104,2.0799148,0.7897091,1.3648086,0.15104501,0.63840884,1.3783377,0.033267982,2.4402936,0.7731084,0.26608923,1.9586111,0.86487097,0.5083586,1.1357114,0.6190537,0.041497856,1.4423175,0.3381479,1.8937525,1.0972215,0.643454,0.23135892,0.58217245,0.95203996,0.8258878,1.0625995,0.49836126,0.7110994,0.22244403,0.0,0.13656458,1.3959835,0.886869,0.20030276,0.6521244,0.029615495,1.1110753,2.3415432,2.3295372,0.08278417,0.27915692,0.1474691,1.5485766,1.0682802,0.5133445,2.0189297,1.3118812,0.2021653,1.4271871,0.16871236,0.84123844,1.1802734,1.9307219,0.49784204,0.45056197,0.19908692,0.79428023,0.15065815,1.0971624,0.45345357,0.46789974,1.2679522,1.3817539,0.21523571,0.95038146,0.06582433,0.004518387,0.22167954,0.92179984,1.4471016,1.0557011,2.2048802,0.42216602,0.20447963,1.1931095,1.6288282,0.70820284,0.64855534,0.7918765,0.72051823,0.21747166,0.17231527,0.91640073,0.41817954,0.15812619,0.26413804,2.3959305,0.13486837,1.4751484,0.9942117,0.65412736,0.18543762,0.5844319
MESH:D018281,0.20890172,0.042277858,1.8210634,1.2920911,1.3817725,1.0185714,0.056026086,2.2164526,0.653177,1.5013452,0.0145664755,0.501863,1.2418089,0.16972007,2.576808,0.909648,0.4026033,2.0951488,1.0014036,0.64488024,1.2722503,0.75559247,0.17764053,1.578857,0.20164612,2.030291,1.2337586,0.5069037,0.09489333,0.7187116,1.0885801,0.96242213,1.1991385,0.63489956,0.8476307,0.0859413,0.13656458,0.0,1.5325218,0.7503478,0.33681667,0.5155768,0.16549493,0.9745291,2.478072,2.466069,0.05396652,0.41569245,0.011624166,1.685114,1.2048161,0.6498739,2.1554682,1.4484242,0.33865574,1.5637244,0.032162867,0.97777086,1.3168085,2.0672586,0.6343768,0.3140397,0.06272835,0.6577328,0.28713754,0.960628,0.59000635,0.33135867,1.131423,1.5182887,0.07872056,1.086921,0.20227218,0.13808873,0.0851505,1.0583434,1.5836399,1.192239,2.3414161,0.5587171,0.34097397,1.0565826,1.7653646,0.84473014,0.78509194,0.6553509,0.5839692,0.35396913,0.035904747,1.05294,0.28165233,0.29467198,0.12759829,2.5324664,0.2713521,1.3386136,1.1307514,0.7906627,0.32193395,0.4479139
MESH:C566381,1.3236345,1.490876,0.28871813,0.24049285,0.15075508,0.51395446,1.5885074,0.68398964,2.1856701,0.032105215,1.546976,2.0343685,2.7742913,1.362818,1.0445831,0.62288713,1.129944,0.5627002,0.53113246,0.8876562,0.260297,0.7769393,1.3549497,0.046727907,1.7341136,0.49782413,0.2987901,2.0394158,1.6272979,0.8138247,0.44395298,0.57012004,0.3333883,0.89767396,0.68489915,1.6184218,1.3959835,1.5325218,0.0,2.2828286,1.1957177,2.0480947,1.3672355,2.507034,0.9457433,0.9337575,1.4787284,1.1168513,1.5434356,0.15264043,0.32773027,0.8826846,0.62298775,0.08486174,1.1939261,0.031298578,1.564651,0.55476725,0.21595474,0.53482926,0.898165,1.8465295,1.5949622,2.1902206,1.2453998,2.4931169,0.94254535,1.8638687,2.6639056,0.016854266,1.6112007,0.44561037,1.330255,1.3944837,1.6176496,0.47424746,0.05122853,0.3402971,0.80899215,0.9738427,1.1915627,2.589085,0.23299918,0.68782574,0.7474445,2.1878383,2.1164882,1.1785691,1.5682275,0.4796074,1.8141378,1.2378787,1.6601123,1.0002029,1.2612535,2.8710842,0.40181008,0.7418949,1.2106005,1.9803709
MESH:D000544,0.95924014,0.79206944,2.5713243,2.0423877,2.1320841,1.7688757,0.6943719,2.966726,0.09731891,2.25163,0.7359054,0.24866736,0.49150166,0.92004013,3.3270488,1.6599627,1.1529257,2.8454263,1.7517116,1.395215,2.02256,1.5059158,0.92796874,2.3291452,0.5487611,2.7805724,1.98408,0.24356575,0.6555448,1.4690291,1.8388932,1.7127359,1.9494505,1.3851794,1.5979505,0.66444576,0.886869,0.7503478,2.2828286,0.0,1.0871518,0.23489732,0.9156161,0.22441497,3.2283285,3.2162893,0.80412006,1.1660118,0.7394193,2.435412,1.95513,1.4001615,2.9057512,2.1986766,1.0889431,2.3140302,0.718238,1.7280966,2.0670815,2.8175335,1.38471,0.43631843,0.6879815,0.093237415,1.0374805,0.21042675,1.3402982,0.4190417,0.38116735,2.268559,0.67165077,1.8372291,0.9526136,0.8884043,0.6652233,1.8086171,2.3339365,1.9425496,3.091677,1.3089955,1.091315,0.30634964,2.515644,1.5950316,1.5354158,0.09511298,0.16665915,1.104312,0.71464837,1.8032631,0.4687308,1.0449847,0.622752,3.282671,1.021632,0.5884692,1.8810422,1.5409726,1.0722739,0.3025124
